,Date,HolidayFlag,DayOfWeek,WeekOfYear,Day,Month,Year,HalfHourPeriod,ForecastWindProduction,NationalLoadForecast,PriceForecast$,Temperature C,Windspeed km/h,CO2Intensity g/kWh,WindProduction MWh,NationalSystemLoad MWh,Price $
2190,2011-12-16 15:00:00,0,4,50,16,12,2011,30,899.0,5215.41,73.46,3.0,14.8,497.83,785.0,5075.6,46.02
2191,2011-12-16 15:30:00,0,4,50,16,12,2011,31,914.9,5250.56,73.9,4.0,25.9,491.79,833.0,5145.06,45.59
2192,2011-12-16 16:00:00,0,4,50,16,12,2011,32,927.7,5407.64,73.9,4.0,33.3,480.76,885.0,5379.9,75.5
2199,2011-12-16 19:30:00,0,4,50,16,12,2011,39,1004.29,5838.76,88.68,5.0,42.6,446.7,931.0,5441.59,76.45
2200,2011-12-16 20:00:00,0,4,50,16,12,2011,40,995.41,5684.58,76.37,5.0,38.9,456.72,840.0,5261.37,49.01
2201,2011-12-16 20:30:00,0,4,50,16,12,2011,41,997.92,5478.61,73.9,5.0,38.9,463.38,829.0,5088.78,48.06
2202,2011-12-16 21:00:00,0,4,50,16,12,2011,42,999.42,5351.35,48.06,5.0,29.6,466.68,809.0,4953.96,46.02
2203,2011-12-16 21:30:00,0,4,50,16,12,2011,43,999.74,5151.68,47.61,4.0,27.8,467.05,849.0,4768.49,48.06
2204,2011-12-16 22:00:00,0,4,50,16,12,2011,44,998.95,4958.82,46.02,4.0,29.6,488.16,755.0,4566.2,48.06
2205,2011-12-16 22:30:00,0,4,50,16,12,2011,45,997.34,4713.44,44.69,4.0,25.9,493.77,790.0,4406.15,46.02
2206,2011-12-16 23:00:00,0,4,50,16,12,2011,46,993.13,4651.42,44.66,4.0,24.1,481.66,812.0,4439.36,47.61
2207,2011-12-16 23:30:00,0,4,50,16,12,2011,47,1000.96,4619.82,44.66,4.0,20.4,480.5,796.0,4282.61,45.59
2208,2011-12-17 00:00:00,0,5,50,17,12,2011,0,1008.02,4365.43,43.57,4.0,31.5,500.83,841.0,3986.17,43.84
2209,2011-12-17 00:30:00,0,5,50,17,12,2011,1,1014.15,4148.81,43.48,3.0,24.1,510.0,774.0,3794.97,43.48
2210,2011-12-17 01:00:00,0,5,50,17,12,2011,2,1019.55,3962.66,43.42,3.0,18.5,510.91,739.0,3625.67,43.42
2211,2011-12-17 01:30:00,0,5,50,17,12,2011,3,1024.31,3759.97,43.07,3.0,20.4,506.28,744.0,3466.71,43.42
2212,2011-12-17 02:00:00,0,5,50,17,12,2011,4,1028.49,3628.39,43.07,3.0,18.5,473.43,758.0,3317.98,43.07
2213,2011-12-17 02:30:00,0,5,50,17,12,2011,5,1045.11,3482.85,42.6,3.0,18.5,446.36,872.0,3215.91,42.96
2214,2011-12-17 03:00:00,0,5,50,17,12,2011,6,1061.15,3384.13,27.19,3.0,33.3,425.57,923.0,3117.46,27.19
2215,2011-12-17 03:30:00,0,5,50,17,12,2011,7,1076.69,3344.19,27.19,3.0,20.4,415.45,905.0,3077.47,27.19
2216,2011-12-17 04:00:00,0,5,50,17,12,2011,8,1091.55,3315.55,27.19,3.0,20.4,442.29,727.0,3043.21,42.6
2217,2011-12-17 04:30:00,0,5,50,17,12,2011,9,1105.66,3286.45,0.0,3.0,25.9,426.07,834.0,2985.27,27.19
2218,2011-12-17 05:00:00,0,5,50,17,12,2011,10,1118.41,3266.01,0.0,3.0,31.5,431.01,817.0,2976.06,27.19
2219,2011-12-17 05:30:00,0,5,50,17,12,2011,11,1111.82,3257.79,0.0,2.0,24.1,420.73,876.0,2966.2,27.19
2220,2011-12-17 06:00:00,0,5,50,17,12,2011,12,1103.22,3327.16,26.97,2.0,20.4,419.92,855.0,3052.93,26.97
2221,2011-12-17 06:30:00,0,5,50,17,12,2011,13,1093.35,3409.57,42.14,3.0,22.2,425.5,849.0,3145.67,42.7
2222,2011-12-17 07:00:00,0,5,50,17,12,2011,14,1082.42,3540.08,42.88,3.0,27.8,452.04,741.0,3300.8,42.88
2223,2011-12-17 07:30:00,0,5,50,17,12,2011,15,1070.58,3732.54,46.07,3.0,22.2,447.46,816.0,3451.99,42.88
2224,2011-12-17 08:00:00,0,5,50,17,12,2011,16,1058.03,3879.69,46.07,3.0,25.9,469.51,797.0,3583.48,45.23
2225,2011-12-17 08:30:00,0,5,50,17,12,2011,17,1045.44,4015.02,46.29,2.0,24.1,483.98,785.0,3732.69,45.45
2227,2011-12-17 09:30:00,0,5,50,17,12,2011,19,1005.63,4531.12,46.74,3.0,24.1,491.99,756.0,4224.76,46.09
2228,2011-12-17 10:00:00,0,5,50,17,12,2011,20,974.36,4681.56,50.15,3.0,24.1,502.84,742.0,4375.64,47.77
2229,2011-12-17 10:30:00,0,5,50,17,12,2011,21,939.92,4807.92,51.28,4.0,25.9,516.45,702.0,4483.1,49.13
2230,2011-12-17 11:00:00,0,5,50,17,12,2011,22,903.37,4878.17,51.68,3.0,20.4,508.75,684.0,4545.54,49.53
2231,2011-12-17 11:30:00,0,5,50,17,12,2011,23,886.61,4901.32,51.68,4.0,22.2,516.13,580.0,4588.13,49.53
2232,2011-12-17 12:00:00,0,5,50,17,12,2011,24,869.63,4891.98,51.68,4.0,24.1,499.57,578.0,4589.02,49.53
2233,2011-12-17 12:30:00,0,5,50,17,12,2011,25,852.72,4942.89,53.73,5.0,20.4,497.63,594.0,4599.83,49.53
2234,2011-12-17 13:00:00,0,5,50,17,12,2011,26,836.16,4940.28,53.73,5.0,33.3,508.34,596.0,4552.21,49.53
2235,2011-12-17 13:30:00,0,5,50,17,12,2011,27,819.99,4876.21,53.73,5.0,22.2,497.64,607.0,4463.66,49.29
2236,2011-12-17 14:00:00,0,5,50,17,12,2011,28,803.56,4836.25,53.73,5.0,18.5,477.44,582.0,4411.09,49.71
2237,2011-12-17 14:30:00,0,5,50,17,12,2011,29,764.2,4807.03,51.68,5.0,22.2,488.93,560.0,4393.43,49.71
2238,2011-12-17 15:00:00,0,5,50,17,12,2011,30,722.28,4783.96,51.68,4.0,22.2,492.09,537.0,4409.45,49.71
2239,2011-12-17 15:30:00,0,5,50,17,12,2011,31,680.02,4898.12,53.73,4.0,18.5,490.69,548.0,4489.37,49.71
2240,2011-12-17 16:00:00,0,5,50,17,12,2011,32,637.05,5137.11,56.7,4.0,18.5,508.56,541.0,4761.28,49.71
2241,2011-12-17 16:30:00,0,5,50,17,12,2011,33,593.12,5547.67,61.52,3.0,16.7,494.72,514.0,5258.94,53.46
2242,2011-12-17 17:00:00,0,5,50,17,12,2011,34,407.22,5777.79,94.58,3.0,20.4,462.75,524.0,5601.88,59.48
2243,2011-12-17 17:30:00,0,5,50,17,12,2011,35,409.1,5939.16,105.29,3.0,20.4,460.98,503.0,5698.75,68.22
2244,2011-12-17 18:00:00,0,5,50,17,12,2011,36,411.28,5946.63,274.34,3.0,14.8,457.65,525.0,5628.62,73.48
2246,2011-12-17 19:00:00,0,5,50,17,12,2011,38,416.04,5679.68,94.58,2.0,18.5,461.28,441.0,5401.38,82.32
2247,2011-12-17 19:30:00,0,5,50,17,12,2011,39,418.13,5475.13,61.52,2.0,14.8,460.36,438.0,5232.64,59.38
2248,2011-12-17 20:00:00,0,5,50,17,12,2011,40,420.06,5320.27,61.15,2.0,14.8,477.97,425.0,5073.34,59.48
2249,2011-12-17 20:30:00,0,5,50,17,12,2011,41,408.96,5130.9,60.42,2.0,14.8,493.64,378.0,4963.48,68.22
2250,2011-12-17 21:00:00,0,5,50,17,12,2011,42,397.88,4961.15,57.15,2.0,18.5,512.96,358.0,4839.63,53.46
2251,2011-12-17 21:30:00,0,5,50,17,12,2011,43,386.83,4741.65,55.1,2.0,14.8,516.9,351.0,4668.96,53.46
2252,2011-12-17 22:00:00,0,5,50,17,12,2011,44,376.12,4598.81,50.96,2.0,14.8,525.54,338.0,4465.36,52.16
2253,2011-12-17 22:30:00,0,5,50,17,12,2011,45,366.08,4425.06,47.78,2.0,16.7,536.52,327.0,4325.87,50.11
2254,2011-12-17 23:00:00,0,5,50,17,12,2011,46,357.05,4366.06,47.77,2.0,14.8,521.25,316.0,4327.77,50.11
2255,2011-12-17 23:30:00,0,5,50,17,12,2011,47,369.36,4327.88,47.77,2.0,14.8,512.57,352.0,4170.0,49.71
2256,2011-12-18 00:00:00,0,6,50,18,12,2011,0,382.02,4409.64,47.77,2.0,13.0,516.59,364.0,3992.95,47.95
2257,2011-12-18 00:30:00,0,6,50,18,12,2011,1,395.04,4198.15,45.72,2.0,13.0,525.04,423.0,3788.24,45.83
2258,2011-12-18 01:00:00,0,6,50,18,12,2011,2,408.4,3929.13,43.96,2.0,13.0,542.81,421.0,3663.71,45.83
2259,2011-12-18 01:30:00,0,6,50,18,12,2011,3,422.15,3759.21,43.48,2.0,13.0,544.46,379.0,3497.14,45.66
2260,2011-12-18 02:00:00,0,6,50,18,12,2011,4,436.2,3622.68,43.31,2.0,14.8,521.6,413.0,3357.91,45.64
2261,2011-12-18 02:30:00,0,6,50,18,12,2011,5,431.34,3480.54,43.29,3.0,13.0,485.87,471.0,3245.86,45.23
2262,2011-12-18 03:00:00,0,6,50,18,12,2011,6,426.85,3369.26,43.29,3.0,13.0,469.59,506.0,3165.4,45.23
2263,2011-12-18 03:30:00,0,6,50,18,12,2011,7,422.49,3296.25,43.29,3.0,14.8,454.42,501.0,3104.39,45.23
2264,2011-12-18 04:00:00,0,6,50,18,12,2011,8,418.24,3316.16,43.29,3.0,13.0,438.93,516.0,3046.02,45.23
2265,2011-12-18 04:30:00,0,6,50,18,12,2011,9,414.18,3249.86,42.88,3.0,13.0,446.7,439.0,2980.59,45.23
2266,2011-12-18 05:00:00,0,6,50,18,12,2011,10,410.14,3199.65,42.88,3.0,14.8,441.61,437.0,2964.79,45.05
2267,2011-12-18 05:30:00,0,6,50,18,12,2011,11,400.91,3209.42,42.88,3.0,16.7,435.95,462.0,2940.95,45.05
2268,2011-12-18 06:00:00,0,6,50,18,12,2011,12,391.8,3200.0,42.97,3.0,13.0,452.87,388.0,2971.92,42.7
2269,2011-12-18 06:30:00,0,6,50,18,12,2011,13,382.9,3264.99,42.97,3.0,16.7,469.77,428.0,3021.24,42.7
2270,2011-12-18 07:00:00,0,6,50,18,12,2011,14,374.33,3327.77,43.11,3.0,14.8,501.75,372.0,3117.6,42.97
2271,2011-12-18 07:30:00,0,6,50,18,12,2011,15,366.12,3385.66,43.11,3.0,16.7,529.59,324.0,3184.38,42.97
2272,2011-12-18 08:00:00,0,6,50,18,12,2011,16,358.27,3443.72,43.11,3.0,16.7,540.24,339.0,3239.84,42.97
2273,2011-12-18 08:30:00,0,6,50,18,12,2011,17,349.8,3533.66,46.08,3.0,14.8,539.75,308.0,3343.42,43.11
2274,2011-12-18 09:00:00,0,6,50,18,12,2011,18,341.76,3700.7,46.08,2.0,16.7,528.52,278.0,3628.17,43.52
2275,2011-12-18 09:30:00,0,6,50,18,12,2011,19,334.1,3970.54,49.13,3.0,14.8,539.99,232.0,3900.49,45.32
2276,2011-12-18 10:00:00,0,6,50,18,12,2011,20,326.45,4170.9,50.87,4.0,14.8,544.88,229.0,4150.61,47.77
2277,2011-12-18 10:30:00,0,6,50,18,12,2011,21,317.08,4355.9,51.3,4.0,14.8,532.91,221.0,4303.55,48.5
2278,2011-12-18 11:00:00,0,6,50,18,12,2011,22,307.11,4490.39,51.3,4.0,18.5,526.16,201.0,4442.27,48.5
2279,2011-12-18 11:30:00,0,6,50,18,12,2011,23,302.48,4609.5,51.3,5.0,18.5,512.72,193.0,4531.74,54.92
2280,2011-12-18 12:00:00,0,6,50,18,12,2011,24,297.88,4715.82,53.32,5.0,22.2,510.0,205.0,4645.94,63.09
2281,2011-12-18 12:30:00,0,6,50,18,12,2011,25,292.72,4827.0,54.05,5.0,18.5,505.43,220.0,4718.64,68.88
2282,2011-12-18 13:00:00,0,6,50,18,12,2011,26,287.13,4774.48,53.32,5.0,18.5,507.06,221.0,4709.44,76.46
2283,2011-12-18 13:30:00,0,6,50,18,12,2011,27,281.26,4725.6,53.32,5.0,22.2,503.16,251.0,4595.84,54.92
2284,2011-12-18 14:00:00,0,6,50,18,12,2011,28,274.77,4652.42,51.3,6.0,20.4,502.54,256.0,4507.58,48.5
2285,2011-12-18 14:30:00,0,6,50,18,12,2011,29,263.59,4621.28,51.3,6.0,18.5,508.09,256.0,4445.25,48.5
2286,2011-12-18 15:00:00,0,6,50,18,12,2011,30,249.32,4630.95,51.3,5.0,16.7,505.26,295.0,4455.09,48.5
2287,2011-12-18 15:30:00,0,6,50,18,12,2011,31,234.99,4678.05,51.3,5.0,13.0,511.4,248.0,4501.86,48.5
2288,2011-12-18 16:00:00,0,6,50,18,12,2011,32,221.71,4893.19,54.05,6.0,13.0,507.08,237.0,4717.44,87.87
2294,2011-12-18 19:00:00,0,6,50,18,12,2011,38,194.03,5514.96,96.84,4.0,9.3,463.25,245.0,5264.35,83.56
2295,2011-12-18 19:30:00,0,6,50,18,12,2011,39,193.97,5397.89,88.72,3.0,11.1,465.91,215.0,5169.76,83.56
2296,2011-12-18 20:00:00,0,6,50,18,12,2011,40,194.13,5253.59,72.64,4.0,13.0,470.35,201.0,5078.95,83.56
2297,2011-12-18 20:30:00,0,6,50,18,12,2011,41,210.57,5032.84,54.05,4.0,13.0,467.94,181.0,4969.83,83.56
2298,2011-12-18 21:00:00,0,6,50,18,12,2011,42,228.35,4923.68,53.32,4.0,7.4,471.82,162.0,4849.91,77.52
2299,2011-12-18 21:30:00,0,6,50,18,12,2011,43,247.18,4773.2,51.3,4.0,11.1,478.59,172.0,4701.19,54.45
2300,2011-12-18 22:00:00,0,6,50,18,12,2011,44,267.06,4642.56,51.3,4.0,11.1,489.9,169.0,4483.99,63.09
2301,2011-12-18 22:30:00,0,6,50,18,12,2011,45,288.4,4444.56,50.87,3.0,3.7,504.14,223.0,4296.0,48.5
2302,2011-12-18 23:00:00,0,6,50,18,12,2011,46,310.59,4291.76,49.13,2.0,11.1,513.82,237.0,4231.76,48.5
2303,2011-12-18 23:30:00,0,6,50,18,12,2011,47,338.92,4175.48,47.33,3.0,14.8,506.23,271.0,3995.96,45.75
2304,2011-12-19 00:00:00,0,0,51,19,12,2011,0,368.1,4131.86,46.08,4.0,13.0,505.53,303.0,3764.44,45.32
2305,2011-12-19 00:30:00,0,0,51,19,12,2011,1,398.66,3926.43,46.08,4.0,13.0,519.78,329.0,3552.94,43.52
2306,2011-12-19 01:00:00,0,0,51,19,12,2011,2,430.34,3819.25,45.94,5.0,14.8,512.17,378.0,3416.26,43.11
2307,2011-12-19 01:30:00,0,0,51,19,12,2011,3,462.75,3637.29,45.67,4.0,11.1,493.47,408.0,3285.37,42.97
2308,2011-12-19 02:00:00,0,0,51,19,12,2011,4,495.69,3512.33,45.67,4.0,11.1,441.97,486.0,3190.89,42.97
2309,2011-12-19 02:30:00,0,0,51,19,12,2011,5,519.54,3472.14,45.67,4.0,13.0,445.19,559.0,3078.06,42.7
2310,2011-12-19 03:00:00,0,0,51,19,12,2011,6,544.7,3403.93,45.05,5.0,11.1,445.23,552.0,3035.05,42.7
2311,2011-12-19 03:30:00,0,0,51,19,12,2011,7,570.67,3357.62,30.43,5.0,11.1,423.0,624.0,3000.12,42.08
2312,2011-12-19 04:00:00,0,0,51,19,12,2011,8,597.14,3355.05,30.43,5.0,11.1,403.15,715.0,2944.97,0.0
2313,2011-12-19 04:30:00,0,0,51,19,12,2011,9,623.88,3332.0,30.43,5.0,11.1,405.05,636.0,2918.97,0.0
2314,2011-12-19 05:00:00,0,0,51,19,12,2011,10,650.71,3313.01,30.43,5.0,11.1,403.85,656.0,2931.77,0.0
2315,2011-12-19 05:30:00,0,0,51,19,12,2011,11,680.99,3381.09,45.05,5.0,13.0,401.72,693.0,2996.1,0.0
2316,2011-12-19 06:00:00,0,0,51,19,12,2011,12,712.39,3633.41,42.36,5.0,13.0,416.3,691.0,3209.35,6.51
2317,2011-12-19 06:30:00,0,0,51,19,12,2011,13,745.28,3868.87,42.36,6.0,14.8,410.19,768.0,3469.06,44.39
2318,2011-12-19 07:00:00,0,0,51,19,12,2011,14,779.5,4242.24,43.42,6.0,13.0,439.2,752.0,3977.64,49.75
2319,2011-12-19 07:30:00,0,0,51,19,12,2011,15,814.13,4709.64,45.26,6.0,16.7,447.51,765.0,4410.81,51.76
2320,2011-12-19 08:00:00,0,0,51,19,12,2011,16,848.28,4988.8,45.56,7.0,20.4,467.84,785.0,4695.95,51.69
2321,2011-12-19 08:30:00,0,0,51,19,12,2011,17,851.58,5085.64,47.7,7.0,22.2,449.69,886.0,4760.14,51.86
2322,2011-12-19 09:00:00,0,0,51,19,12,2011,18,854.85,5214.86,45.56,8.0,20.4,444.73,913.0,4900.3,54.0
2323,2011-12-19 09:30:00,0,0,51,19,12,2011,19,858.19,5351.68,45.56,8.0,20.4,459.52,893.0,4985.83,56.37
2324,2011-12-19 10:00:00,0,0,51,19,12,2011,20,861.51,5438.88,45.56,9.0,20.4,471.01,806.0,4986.27,56.38
2325,2011-12-19 10:30:00,0,0,51,19,12,2011,21,864.62,5465.73,45.56,9.0,20.4,460.59,890.0,4989.02,55.64
2326,2011-12-19 11:00:00,0,0,51,19,12,2011,22,865.21,5494.66,47.7,10.0,22.2,472.84,786.0,5016.45,57.18
2327,2011-12-19 11:30:00,0,0,51,19,12,2011,23,873.99,5519.6,47.7,10.0,18.5,471.69,766.0,5001.87,56.24
2328,2011-12-19 12:00:00,0,0,51,19,12,2011,24,882.7,5554.79,52.25,10.0,22.2,467.78,825.0,5014.8,54.75
2329,2011-12-19 12:30:00,0,0,51,19,12,2011,25,891.79,5604.58,52.25,10.0,24.1,460.87,882.0,5000.45,53.87
2330,2011-12-19 13:00:00,0,0,51,19,12,2011,26,900.73,5651.69,53.94,11.0,25.9,465.46,883.0,4944.61,51.73
2331,2011-12-19 13:30:00,0,0,51,19,12,2011,27,909.26,5554.11,52.25,10.0,22.2,465.11,925.0,4879.0,51.43
2332,2011-12-19 14:00:00,0,0,51,19,12,2011,28,916.13,5564.77,52.25,11.0,24.1,443.33,980.0,4926.91,51.73
2333,2011-12-19 14:30:00,0,0,51,19,12,2011,29,887.56,5650.3,54.39,10.0,33.3,436.78,944.0,4947.37,51.43
2334,2011-12-19 15:00:00,0,0,51,19,12,2011,30,857.71,5665.47,54.52,10.0,35.2,438.07,931.0,5041.4,51.73
2335,2011-12-19 15:30:00,0,0,51,19,12,2011,31,827.67,5859.64,56.93,10.0,27.8,433.23,878.0,5209.3,53.87
2336,2011-12-19 16:00:00,0,0,51,19,12,2011,32,797.63,6028.64,59.39,9.0,25.9,442.24,850.0,5492.76,91.29
2344,2011-12-19 20:00:00,0,0,51,19,12,2011,40,787.3,5892.65,66.29,8.0,20.4,452.37,830.0,5282.61,57.29
2345,2011-12-19 20:30:00,0,0,51,19,12,2011,41,810.9,5709.63,58.86,8.0,13.0,456.0,876.0,5173.53,58.21
2346,2011-12-19 21:00:00,0,0,51,19,12,2011,42,834.35,5586.23,55.82,8.0,22.2,461.68,896.0,4996.19,54.48
2347,2011-12-19 21:30:00,0,0,51,19,12,2011,43,857.87,5385.71,52.25,8.0,22.2,455.59,831.0,4805.71,51.73
2348,2011-12-19 22:00:00,0,0,51,19,12,2011,44,881.29,5183.11,51.95,8.0,27.8,457.5,821.0,4576.39,51.44
2349,2011-12-19 22:30:00,0,0,51,19,12,2011,45,904.45,4944.36,50.22,8.0,29.6,440.32,788.0,4361.02,49.47
2350,2011-12-19 23:00:00,0,0,51,19,12,2011,46,750.2,4767.92,50.11,7.0,16.7,447.17,769.0,4303.81,49.47
2351,2011-12-19 23:30:00,0,0,51,19,12,2011,47,725.5,4621.8,50.11,8.0,14.8,431.17,740.0,4021.24,49.34
2352,2011-12-20 00:00:00,0,1,51,20,12,2011,0,700.5,4287.25,49.81,7.0,16.7,421.69,719.0,3768.39,48.93
2353,2011-12-20 00:30:00,0,1,51,20,12,2011,1,677.7,4058.34,49.4,7.0,24.1,410.77,731.0,3576.9,48.63
2354,2011-12-20 01:00:00,0,1,51,20,12,2011,2,655.8,3895.37,49.4,8.0,22.2,420.92,788.0,3469.66,48.63
2355,2011-12-20 01:30:00,0,1,51,20,12,2011,3,638.2,3755.9,49.05,7.0,16.7,418.93,702.0,3322.74,33.72
2356,2011-12-20 02:00:00,0,1,51,20,12,2011,4,617.0,3641.38,49.05,7.0,14.8,414.04,657.0,3224.97,33.72
2357,2011-12-20 02:30:00,0,1,51,20,12,2011,5,584.5,3550.5,49.05,7.0,13.0,406.72,691.0,3147.85,33.72
2358,2011-12-20 03:00:00,0,1,51,20,12,2011,6,552.0,3476.31,48.95,7.0,16.7,412.9,605.0,3104.33,33.72
2359,2011-12-20 03:30:00,0,1,51,20,12,2011,7,524.0,3450.62,48.95,7.0,16.7,409.09,608.0,3101.49,33.72
2360,2011-12-20 04:00:00,0,1,51,20,12,2011,8,495.9,3459.17,48.95,7.0,14.8,404.43,663.0,3108.73,33.72
2361,2011-12-20 04:30:00,0,1,51,20,12,2011,9,467.4,3408.63,34.09,7.0,14.8,412.29,599.0,3104.45,33.72
2362,2011-12-20 05:00:00,0,1,51,20,12,2011,10,434.9,3415.56,48.95,7.0,16.7,417.59,582.0,3160.85,33.72
2363,2011-12-20 05:30:00,0,1,51,20,12,2011,11,392.2,3453.28,49.05,7.0,14.8,427.78,511.0,3210.72,48.58
2364,2011-12-20 06:00:00,0,1,51,20,12,2011,12,350.5,3631.05,42.35,7.0,14.8,461.11,392.0,3402.7,42.35
2365,2011-12-20 06:30:00,0,1,51,20,12,2011,13,313.1,3886.95,42.43,7.0,13.0,512.99,404.0,3709.54,42.35
2366,2011-12-20 07:00:00,0,1,51,20,12,2011,14,280.8,4259.48,42.47,7.0,11.1,524.74,374.0,4239.7,47.32
2367,2011-12-20 07:30:00,0,1,51,20,12,2011,15,261.1,4739.3,44.37,6.0,9.3,522.94,338.0,4723.22,52.26
2368,2011-12-20 08:00:00,0,1,51,20,12,2011,16,246.9,5072.85,44.69,7.0,11.1,518.26,303.0,4985.26,53.05
2369,2011-12-20 08:30:00,0,1,51,20,12,2011,17,245.6,5228.68,46.79,6.0,13.0,520.85,365.0,5003.51,51.35
2370,2011-12-20 09:00:00,0,1,51,20,12,2011,18,249.3,5292.28,47.81,6.0,11.1,525.87,325.0,5109.36,53.45
2371,2011-12-20 09:30:00,0,1,51,20,12,2011,19,267.6,5441.05,47.81,6.0,13.0,522.05,293.0,5198.78,54.47
2372,2011-12-20 10:00:00,0,1,51,20,12,2011,20,289.1,5489.92,62.48,6.0,14.8,528.58,274.0,5224.45,54.47
2373,2011-12-20 10:30:00,0,1,51,20,12,2011,21,321.6,5540.16,62.48,7.0,11.1,527.79,280.0,5252.55,54.47
2374,2011-12-20 11:00:00,0,1,51,20,12,2011,22,358.8,5557.97,62.48,7.0,14.8,525.99,279.0,5272.22,54.47
2375,2011-12-20 11:30:00,0,1,51,20,12,2011,23,410.3,5575.7,62.48,7.0,14.8,530.05,232.0,5292.33,54.47
2376,2011-12-20 12:00:00,0,1,51,20,12,2011,24,465.7,5587.37,62.48,7.0,11.1,529.64,238.0,5297.44,54.47
2377,2011-12-20 12:30:00,0,1,51,20,12,2011,25,533.0,5607.67,62.48,8.0,13.0,525.62,258.0,5290.16,54.47
2378,2011-12-20 13:00:00,0,1,51,20,12,2011,26,602.4,5607.65,62.48,8.0,7.4,528.59,256.0,5207.88,54.47
2379,2011-12-20 13:30:00,0,1,51,20,12,2011,27,675.1,5469.07,61.46,8.0,9.3,531.58,294.0,5132.02,53.45
2380,2011-12-20 14:00:00,0,1,51,20,12,2011,28,745.4,5474.32,59.36,8.0,16.7,523.38,393.0,5148.66,51.35
2381,2011-12-20 14:30:00,0,1,51,20,12,2011,29,810.3,5505.14,59.36,8.0,16.7,511.46,498.0,5164.45,51.35
2382,2011-12-20 15:00:00,0,1,51,20,12,2011,30,869.5,5523.01,59.36,9.0,18.5,512.18,489.0,5270.69,53.45
2383,2011-12-20 15:30:00,0,1,51,20,12,2011,31,912.5,5595.4,59.36,9.0,16.7,500.14,540.0,5409.45,53.45
2384,2011-12-20 16:00:00,0,1,51,20,12,2011,32,951.0,5808.33,61.46,9.0,18.5,494.91,570.0,5661.34,54.47
2389,2011-12-20 18:30:00,0,1,51,20,12,2011,37,917.87,6243.33,62.48,10.0,22.2,482.41,661.0,5705.23,54.47
2390,2011-12-20 19:00:00,0,1,51,20,12,2011,38,952.24,6154.81,47.81,10.0,24.1,468.49,786.0,5610.91,51.92
2391,2011-12-20 19:30:00,0,1,51,20,12,2011,39,983.64,6137.46,47.81,11.0,22.2,467.96,820.0,5507.8,49.0
2392,2011-12-20 20:00:00,0,1,51,20,12,2011,40,1011.56,6015.19,47.81,11.0,20.4,447.31,894.0,5410.52,47.98
2393,2011-12-20 20:30:00,0,1,51,20,12,2011,41,1038.75,5859.71,44.69,11.0,20.4,452.77,860.0,5272.54,45.87
2394,2011-12-20 21:00:00,0,1,51,20,12,2011,42,1068.06,5746.77,46.79,11.0,27.8,452.55,892.0,5072.52,45.86
2395,2011-12-20 21:30:00,0,1,51,20,12,2011,43,1098.49,5546.87,46.79,11.0,24.1,435.91,938.0,4851.11,45.56
2396,2011-12-20 22:00:00,0,1,51,20,12,2011,44,1128.4,5278.82,44.69,11.0,25.9,416.54,998.0,4589.25,44.74
2397,2011-12-20 22:30:00,0,1,51,20,12,2011,45,1155.1,5009.34,44.39,12.0,18.5,456.62,976.0,4343.29,44.69
2398,2011-12-20 23:00:00,0,1,51,20,12,2011,46,1177.36,4832.31,43.11,11.0,20.4,458.4,996.0,4244.65,44.39
2399,2011-12-20 23:30:00,0,1,51,20,12,2011,47,1176.81,4707.79,43.11,12.0,22.2,459.73,1027.0,3988.53,44.39
2400,2011-12-21 00:00:00,0,2,51,21,12,2011,0,1175.65,4277.5,42.7,12.0,25.9,449.03,1038.0,3739.92,43.11
2401,2011-12-21 00:30:00,0,2,51,21,12,2011,1,1173.46,4017.76,42.47,12.0,29.6,427.04,1082.0,3504.14,42.7
2402,2011-12-21 01:00:00,0,2,51,21,12,2011,2,1169.98,3859.71,42.35,12.0,20.4,404.19,1169.0,3337.13,42.35
2403,2011-12-21 01:30:00,0,2,51,21,12,2011,3,1165.84,3720.6,42.35,12.0,18.5,381.59,1213.0,3185.98,41.25
2404,2011-12-21 02:00:00,0,2,51,21,12,2011,4,1161.11,3600.03,41.83,12.0,11.1,391.25,1142.0,3062.42,27.04
2405,2011-12-21 02:30:00,0,2,51,21,12,2011,5,1137.29,3500.67,41.25,12.0,24.1,400.89,1030.0,2997.77,27.04
2406,2011-12-21 03:00:00,0,2,51,21,12,2011,6,1112.44,3428.26,27.04,12.0,25.9,406.94,997.0,2950.3,27.04
2407,2011-12-21 03:30:00,0,2,51,21,12,2011,7,1086.61,3395.97,27.04,11.0,27.8,406.53,1013.0,2932.26,27.04
2408,2011-12-21 04:00:00,0,2,51,21,12,2011,8,1060.03,3400.7,27.04,11.0,25.9,410.69,997.0,2911.47,27.04
2409,2011-12-21 04:30:00,0,2,51,21,12,2011,9,1032.71,3357.36,27.04,11.0,25.9,410.99,993.0,2874.13,27.04
2410,2011-12-21 05:00:00,0,2,51,21,12,2011,10,1004.71,3364.29,27.04,11.0,25.9,416.77,948.0,2862.94,27.04
2411,2011-12-21 05:30:00,0,2,51,21,12,2011,11,1007.92,3396.3,41.25,11.0,20.4,418.26,931.0,2923.94,27.04
2412,2011-12-21 06:00:00,0,2,51,21,12,2011,12,1010.89,3423.63,41.86,10.0,11.1,413.65,927.0,3117.89,41.43
2413,2011-12-21 06:30:00,0,2,51,21,12,2011,13,1013.69,3770.23,42.72,10.0,11.1,393.03,1092.0,3388.68,42.8
